,IdentificativiOfferta_PIVA_UTENTE,IdentificativiOfferta_COD_OFFERTA,DettaglioOfferta_TIPO_MERCATO,DettaglioOfferta_TIPO_CLIENTE,DettaglioOfferta_DOMESTICO_RESIDENTE,DettaglioOfferta_TIPO_OFFERTA,DettaglioOfferta_TIPOLOGIA_ATT_CONTR_0,DettaglioOfferta_TIPOLOGIA_ATT_CONTR_1,DettaglioOfferta_TIPOLOGIA_ATT_CONTR_2,DettaglioOfferta_NOME_OFFERTA,DettaglioOfferta_DESCRIZIONE,DettaglioOfferta_DURATA,DettaglioOfferta_GARANZIE,DettaglioOfferta_ModalitaAttivazione_MODALITA,DettaglioOfferta_Contatti_TELEFONO,DettaglioOfferta_Contatti_URL_SITO_VENDITORE,RiferimentiPrezzoEnergia_IDX_PREZZO_ENERGIA,ValiditaOfferta_DATA_INIZIO,ValiditaOfferta_DATA_FINE,OffertaDual_OFFERTE_CONGIUNTE_EE,OffertaDual_OFFERTE_CONGIUNTE_GAS,MetodoPagamento_0_MODALITA_PAGAMENTO,MetodoPagamento_1_MODALITA_PAGAMENTO,MetodoPagamento_2_MODALITA_PAGAMENTO,MetodoPagamento_3_MODALITA_PAGAMENTO,MetodoPagamento_3_DESCRIZIONE,CondizioniContrattuali_TIPOLOGIA_CONDIZIONE,CondizioniContrattuali_DESCRIZIONE,CondizioniContrattuali_LIMITANTE,Sconto_NOME,Sconto_DESCRIZIONE,Sconto_VALIDITA,Sconto_IVA_SCONTO,Sconto_Condizione_CONDIZIONE_APPLICAZIONE,Sconto_Condizione_DESCRIZIONE_CONDIZIONE,Sconto_PrezziSconto_TIPOLOGIA,Sconto_PrezziSconto_UNITA_MISURA,Sconto_PrezziSconto_PREZZO,DettaglioOfferta_OFFERTA_SINGOLA,DettaglioOfferta_TIPOLOGIA_ATT_CONTR_3,DettaglioOfferta_ModalitaAttivazione_MODALITA_0,DettaglioOfferta_ModalitaAttivazione_MODALITA_1,DettaglioOfferta_ModalitaAttivazione_MODALITA_2,DettaglioOfferta_ModalitaAttivazione_MODALITA_3,MetodoPagamento_4_MODALITA_PAGAMENTO,MetodoPagamento_4_DESCRIZIONE,ZoneOfferta_REGIONE,ZoneOfferta_PROVINCIA,DettaglioOfferta_TIPOLOGIA_ATT_CONTR,DettaglioOfferta_ModalitaAttivazione_DESCRIZIONE,DettaglioOfferta_Contatti_URL_OFFERTA,CondizioniContrattuali_0_TIPOLOGIA_CONDIZIONE,CondizioniContrattuali_0_DESCRIZIONE,CondizioniContrattuali_0_LIMITANTE,CondizioniContrattuali_1_TIPOLOGIA_CONDIZIONE,CondizioniContrattuali_1_DESCRIZIONE,CondizioniContrattuali_1_LIMITANTE,CondizioniContrattuali_2_TIPOLOGIA_CONDIZIONE,CondizioniContrattuali_2_DESCRIZIONE,CondizioniContrattuali_2_LIMITANTE,CondizioniContrattuali_3_TIPOLOGIA_CONDIZIONE,CondizioniContrattuali_3_DESCRIZIONE,CondizioniContrattuali_3_LIMITANTE,MetodoPagamento_MODALITA_PAGAMENTO,MetodoPagamento_0_DESCRIZIONE,CondizioniContrattuali_1_ALTRO,ZoneOfferta_REGIONE_0,ZoneOfferta_REGIONE_1,ZoneOfferta_REGIONE_2,ZoneOfferta_REGIONE_3,ZoneOfferta_REGIONE_4,ZoneOfferta_REGIONE_5,ZoneOfferta_REGIONE_6,ZoneOfferta_REGIONE_7,ZoneOfferta_REGIONE_8,ZoneOfferta_REGIONE_9,ZoneOfferta_REGIONE_10,ZoneOfferta_REGIONE_11,ZoneOfferta_REGIONE_12,file,CaratteristicheOfferta_CONSUMO_MIN,CaratteristicheOfferta_CONSUMO_MAX,TipoPrezzo_TIPOLOGIA_FASCE,Dispacciamento_TIPO_DISPACCIAMENTO,Dispacciamento_VALORE_DISP,Dispacciamento_NOME,CondizioniContrattuali_ALTRO,Sconto_TIPO_SCONTO,Sconto_PrezziSconto_VALIDO_DA,Sconto_PrezziSconto_VALIDO_FINO,MetodoPagamento_2_DESCRIZIONE
64,338000409,000039DSVML01XXDIND1001231230301,3,1,,1,1.0,2.0,3.0,DINAMICA LUCE E GAS,"Con Dinamica Luce e Gas hai una tariffa sempre allineata con l���andamento dei prezzi di mercato, per te uno sconto di sconto del 15% sul corrispettivo commerciale per il primo anno, sconto del 35% sul corrispettivo commerciale per il secondo anno e ulteriore sconto del 5% per i primi 2 anni subordinato all���attivazione della domiciliazione bancaria o postale dei pagamenti e all���adesione al servizio Bollett@click | Total Green: utilizzo gratuito di gas verde a impatto zero, bollette in formato elettronico, aiutando cos�� a consumare meno carta  | Opzione Inverno: emissione di fatture a Gennaio, Febbraio, Marzo, Aprile, Giugno, Agosto, Ottobre, Novembre e Dicembre,",24,NO,2.0,800900147,http://www.sgrservizi.it,,13/03/2023_16:00:00,29/03/2023_23:59:59,000039ESVML01XXDINE1001231230301,000039GSVML01XXDING1001231230301,1.0,2.0,3.0,4.0,,1.0,Attivazione,2.0,,,,,,,,,,NO,4.0,,,,,99.0,"Bonifico bancario,Lottoma",,,,,https://www.sgrlucegas.com/offerta/dinamica-luce-e-gas/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,download/D/202303/PO_Offerte_D_MLIBERO_20230327.xml.csv,,,,,,,,,,,
65,12874490159,000390DS00L01XXDS001384000000000,3,1,3.0,2,,,,Next Energy Sunlight,Offerta DUAL che prevede la stipula contemporanea delle due offerte Next Energy Sunlight Luce e Gas,12,"Pagamento con SDD o Carta di Credito Ricorrente, in caso di pagamento con altra modalità , possibilità  di richiesta del deposito cauzionale, calcolato ai sensi del TIV",1.0,800294333,www.sorgenia.it,12.0,24/03/2023_00:00:00,30/03/2023_00:00:00,000390DSVFL01XXES001384010000000,000390DSVML01XXGS001381010000000,1.0,2.0,3.0,99.0,Paypal,4.0,Offerta a prezzo indicizzato,2.0,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,download/D/202303/PO_Offerte_D_MLIBERO_20230327.xml.csv,,,,,,,,,,,
66,13149000153,000652DSVFL11XX_VVWEBMARDF220323,3,1,3.0,2,,,,VIVIweb Market Lucegas,"L'offerta ""VIVIweb Market Lucegas"", destinata ai clienti finali domestici, garantisce un prezzo della materia prima differenziato a PSV Day-Ahead per il gas e il PUN su tre fasce per la luce, aggiornato mensilmente secondo il mercato. Ed in più rispetti l'ambiente grazie all'energia verde 100% da fonti rinnovabili.",12,L'offerta non prevede deposito cauzionale in caso di cambio fornitore.,1.0,800151313,https://www.vivienergia.it/,14.0,22/03/2023_00:00:00,06/04/2023_23:59:59,000652ESVFL11XX_VVWEBMARDF220323,000652GSVML11XX_VVWEBMARDF220323,,,,,,1.0,Valido solo per switch.,2.0,,,,,,,,,,NO,,,,,,,,,,1.0,Offerta attivabile da web.,https://www.vivienergia.it,,,,,,,,,,,,,1.0,,,8.0,6.0,12.0,7.0,3.0,11.0,1.0,9.0,4.0,10.0,2.0,5.0,16.0,download/D/202303/PO_Offerte_D_MLIBERO_20230327.xml.csv,,,,,,,,,,,
67,13149000153,000652DSFFL02XX_VVPLANDFIX220323,3,1,3.0,1,,,,VIVIplan Fix Lucegas,"L'offerta ""VIVIplan Fix LuceGas"" garantisce un prezzo luce e gas bloccato per dodici mesi e uno sconto percentuale su quota fissa per entrambi i punti di fornitura, crescente tra i primi sei mesi e gli ultimi sei del primo anno di fornitura. La fatturazione è a consumo costante, così programmi la tua spesa energetica in anticipo senza pensieri. Inoltre, hai un prezzo diverso per il giorno, per la sera e per la notte, ed in più rispetti l'ambiente grazie all'energia verde 100% da fonti rinnovabili.",12,L'offerta non prevede deposito cauzionale in caso di cambio fornitore.,3.0,800151313,https://www.vivienergia.it/,,22/03/2023_09:15:00,06/04/2023_23:59:59,000652ESFFL02XX_VVPLANDFIX220323,000652GSFML02XX_VVPLANDFIX220323,1.0,4.0,,,,1.0,Valido solo per switch.,2.0,,,,,,,,,,NO,,,,,,,,,,1.0,Offerta attivabile da Store.,https://www.vivienergia.it,,,,,,,,,,,,,,,,8.0,6.0,12.0,7.0,3.0,11.0,1.0,9.0,4.0,10.0,2.0,5.0,16.0,download/D/202303/PO_Offerte_D_MLIBERO_20230327.xml.csv,,,,,,,,,,,
68,13149000153,000652DSVFL04XX_VVX2MKDFT_080323,3,1,3.0,2,,,,VIVIX2 Market Lucegas,"L'offerta ""VIVIX2 Market Lucegas"", destinata ai clienti finali domestici, garantisce un prezzo della materia prima differenziato a PSV Day-Ahead per il gas e il PUN su tre fasce per la luce, aggiornato mensilmente secondo il mercato. Ed in più rispetti l'ambiente grazie all'energia verde 100% da fonti rinnovabili. Prodotto destinato all'operazione Porta un Amico.",12,L'offerta non prevede deposito cauzionale in caso di cambio fornitore.,,800151313,https://www.vivienergia.it/,14.0,08/03/2023_00:00:00,06/04/2023_23:59:59,000652ESVFL04XX_VVX2MKDFT_080323,000652GSVML04XX_VVX2MKDFT_080323,,,,,,1.0,Valido solo per switch.,2.0,,,,,,,,,,NO,,1.0,3.0,,,,,,,1.0,Offerta attivabile da web e store.,https://www.vivienergia.it,,,,,,,,,,,,,1.0,,,8.0,6.0,12.0,7.0,3.0,11.0,1.0,9.0,4.0,10.0,2.0,5.0,16.0,download/D/202303/PO_Offerte_D_MLIBERO_20230327.xml.csv,,,,,,,,,,,
69,13149000153,000652DSVFL04XX_VIVIPLAND_080323,3,1,3.0,2,,,,VIVIplan Lucegas,"L'offerta ""VIVIplan LuceGas"" garantisce un prezzo sempre aggiornato, con il costo della materia prima che cambia ogni mese secondo gli indici PSV e PUN, sconto percentuale su quota fissa per entrambi i punti di fornitura, crescente tra il primo e il secondo anno e fatturazione a consumo costante. Inoltre, hai un prezzo diverso per il giorno, per la sera e per la notte, ed in più rispetti l'ambiente grazie all'energia verde 100% da fonti rinnovabili.",24,L'offerta non prevede deposito cauzionale in caso di cambio fornitore.,3.0,800151313,https://www.vivienergia.it/,14.0,08/03/2023_00:00:00,06/04/2023_23:59:59,000652ESVFL04XX_VIVIPLAND_080323,000652GSVML04XX_VIVIPLAND_080323,,,,,,1.0,Valido solo per switch.,2.0,,,,,,,,,,NO,,,,,,,,,,1.0,Offerta attivabile da Store.,https://www.vivienergia.it,,,,,,,,,,,,,1.0,,,8.0,6.0,12.0,7.0,3.0,11.0,1.0,9.0,4.0,10.0,2.0,5.0,16.0,download/D/202303/PO_Offerte_D_MLIBERO_20230327.xml.csv,,,,,,,,,,,
70,13149000153,000652DSVFL08XX_VVFLGEDOM_080323,3,1,3.0,2,,,,VIVIflessibile Lucegas,"L'offerta ""VIVIflessibile Lucegas"", destinata ai clienti finali domestici, garantisce un prezzo della materia prima a PSV Day-Ahead per il gas e il PUN su tre fasce per la luce, aggiornato mensilmente secondo il mercato. Ed in più rispetti l'ambiente grazie all'energia verde 100% da fonti rinnovabili.",12,L'offerta non prevede deposito cauzionale in caso di cambio fornitore.,3.0,800151313,https://www.vivienergia.it/,14.0,08/03/2023_00:00:00,06/04/2023_23:59:59,000652ESVFL08XX_VVFLGEDOM_080323,000652GSVML08XX_VVFLGEDOM_080323,1.0,2.0,3.0,4.0,,1.0,Valido per nuovi contratti.,2.0,,,,,,,,,,NO,,,,,,,,,,99.0,Offerta attivabile da store.,https://www.vivienergia.it,,,,,,,,,,,,,,,,8.0,6.0,12.0,7.0,3.0,11.0,1.0,9.0,4.0,10.0,2.0,5.0,16.0,download/D/202303/PO_Offerte_D_MLIBERO_20230327.xml.csv,,,,,,,,,,,
71,3386091205,023912DSFFL01XX-2302ECOLOGK24BIR,3,1,3.0,1,1.0,2.0,3.0,Accendi ECOLOGICA Luce e Gas 24 Mesi Bioraria,"L'offerta ""Accendi ECOLOGICA Luce e Gas 24 mesi Bioraria"" e' dedicata al cliente finale domestico titolare di un Punto di Prelievo in bassa tensione per Uso Domestico e di un Punto di Riconsegna Gas per Uso Domestico. Questa offerta permette di avere l'opzione Energie Rinnovabili, senza alcun costo aggiuntivo per il cliente e permette di avere il prezzo della Luce e del Gas bloccato per 2 anni in fascia bioraria. L'opzione Energie Rinnovabili garantisce al Cliente che tutta l'energia dallo stesso consumata provenga da fonti rinnovabili. Il fornitore provvedera' all'approvvigionamento e all'annullamento delle Garanzie di Origine per la certificazione dell'intero quantitativo di energia elettrica consumata annualmente dal Cliente in conformita' alla delibera ARERA ARG/elt 104/11 s.s.m.i. garantendo la coerenza del contratto di fornitura con la regolazione definita dell'ARERA in materia. Questa offerta permette inoltre di avere il gas ""verde 100% CO2 free"" perche utilizza la Certificazione di Crediti di Carbonio di Carbonsink. Con questo sistema, le emissioni di carbonio legate alla produzione del gas vengono ""compensate"" finanziando programmi con un impatto positivo sull'ambiente e lo sviluppo sostenibile del pianeta. Il valore  del corrispettivo a copertura degli oneri netti di approvvigionamento della capacita' e' indicato nella Quota Energia all'interno della Materia prima energia al lordo delle perdite di rete, ed e' pari a quello stabilito dall'ARERA per i clienti del servizio di maggior tutela. Tale corrispettivo sara' ulteriormente maggiorato di un importo pari alle perdite (attualmente del 10%). Tale percentuale di maggiorazione e il corrispettivo stesso seguiranno gli eventuali aggiornamenti previsti da Arera.",24,"Zero costi di attivazione e recesso. Zero costi spedizione bolletta. Nessuna garanzia di pagamento se sei Socio Coop Alleanza 3.0 o Unicoop Tirreno o Coop Reno oppure hai scelto come modalit�� di pagamento l���addebito bancario/postale SDD e l���allineamento verso la banca abbia avuto esito positivo e non vi siano insoluti a tuo carico. Se non sei Socio Coop Alleanza 3.0 o Unicoop Tirreno o Coop Reno e non hai scelto come modalit�� di pagamento l���addebito bancario/postale SDD, ��o pur avendola scelta, vi siano insoluti a tuo carico oppure l���allineamento verso la banca ha avuto esito negativo non facendo risultare attivo l���addebito ci saranno 25��� di garanzia di pagamento",2.0,800208468,https://www.accendilucegas.it,,01/02/2023_00:00:00,28/02/2023_23:59:59,023912DSFFL01XX-2302ECOLOGK24BID,023912DSFML01XX-2302ECOLOGK24GND,1.0,2.0,4.0,99.0,Cessione del credito,4.0,Tale offerta �� da considerarsi pluriennale in considerazione del fatto che i prezzi applicati come riportati nelle CTE hanno validit�� di 24 mesi salvo recesso. Per tutti i dettagli si prega di consultare la documentazione contrattuale disponibile sul sito o prima della sottoscrizione dell���offerta,2.0,Cessione del credito Coop Alleanza 3.0,Sconto applicato qualora il pagamento della bolletta avvenga mediante la cessione del credito e sia operata la compensazione sul libretto sociale di prestito di Coop Alleanza 3.0,3.0,1.0,99.0,Sconto applicato qualora il pagamento della bolletta avvenga mediante la cessione del credito e sia operata la compensazione sul libretto sociale di prestito di Coop Alleanza 3.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,download/D/202302/PO_Offerte_D_MLIBERO_20230213.xml.csv,,,,,,,,,,,
72,3386091205,023912DSFML01XX-2302ECOLOGK24MOR,3,1,3.0,1,1.0,2.0,3.0,Accendi ECOLOGICA Luce e Gas 24 Mesi Monoraria,"L'offerta ""Accendi ECOLOGICA Luce e Gas 24 mesi Monoraria"" e' dedicata al cliente finale domestico titolare di un Punto di Prelievo in bassa tensione per Uso Domestico e di un Punto di Riconsegna Gas per Uso Domestico. Questa offerta permette di avere l'opzione Energie Rinnovabili, senza alcun costo aggiuntivo per il cliente e permette di avere il prezzo della Luce e del Gas bloccato per 2 anni in fascia monoraria. L'opzione Energie Rinnovabili garantisce al Cliente che tutta l'energia dallo stesso consumata provenga da fonti rinnovabili. Il fornitore provvedera' all'approvvigionamento e all'annullamento delle Garanzie di Origine per la certificazione dell'intero quantitativo di energia elettrica consumata annualmente dal Cliente in conformita' alla delibera ARERA ARG/elt 104/11 s.s.m.i. garantendo la coerenza del contratto di fornitura con la regolazione definita dell'ARERA in materia. Questa offerta permette inoltre di avere il gas ""verde 100% CO2 free"" perche utilizza la Certificazione di Crediti di Carbonio di Carbonsink. Con questo sistema, le emissioni di carbonio legate alla produzione del gas vengono ""compensate"" finanziando programmi con un impatto positivo sull'ambiente e lo sviluppo sostenibile del pianeta. Il valore  del corrispettivo a copertura degli oneri netti di approvvigionamento della capacita' e' indicato nella Quota Energia all'interno della Materia prima energia al lordo delle perdite di rete, ed e' pari a quello stabilito dall'ARERA per i clienti del servizio di maggior tutela. Tale corrispettivo sara' ulteriormente maggiorato di un importo pari alle perdite (attualmente del 10%). Tale percentuale di maggiorazione e il corrispettivo stesso seguiranno gli eventuali aggiornamenti previsti da Arera.",24,"Zero costi di attivazione e recesso. Zero costi spedizione bolletta. Nessuna garanzia di pagamento se sei Socio Coop Alleanza 3.0 o Unicoop Tirreno o Coop Reno oppure hai scelto come modalit�� di pagamento l���addebito bancario/postale SDD e l���allineamento verso la banca abbia avuto esito positivo e non vi siano insoluti a tuo carico. Se non sei Socio Coop Alleanza 3.0 o Unicoop Tirreno o Coop Reno e non hai scelto come modalit�� di pagamento l���addebito bancario/postale SDD, ��o pur avendola scelta, vi siano insoluti a tuo carico oppure l���allineamento verso la banca ha avuto esito negativo non facendo risultare attivo l���addebito ci saranno 25��� di garanzia di pagamento",2.0,800208468,https://www.accendilucegas.it,,01/02/2023_00:00:00,28/02/2023_23:59:59,023912DSFML01XX-2302ECOLOGK24MOD,023912DSFML01XX-2302ECOLOGK24GND,1.0,2.0,4.0,99.0,Cessione del credito,4.0,Tale offerta �� da considerarsi pluriennale in considerazione del fatto che i prezzi applicati come riportati nelle CTE hanno validit�� di 24 mesi salvo recesso. Per tutti i dettagli si prega di consultare la documentazione contrattuale disponibile sul sito o prima della sottoscrizione dell���offerta,2.0,Cessione del credito Coop Alleanza 3.0,Sconto applicato qualora il pagamento della bolletta avvenga mediante la cessione del credito e sia operata la compensazione sul libretto sociale di prestito di Coop Alleanza 3.0,3.0,1.0,99.0,Sconto applicato qualora il pagamento della bolletta avvenga mediante la cessione del credito e sia operata la compensazione sul libretto sociale di prestito di Coop Alleanza 3.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,download/D/202302/PO_Offerte_D_MLIBERO_20230213.xml.csv,,,,,,,,,,,
73,3386091205,023912DSVFL01XX-2302AGILEECOLELR,3,1,3.0,2,1.0,2.0,3.0,Accendi Casa AGILE ECOLOGICA Luce e Gas,"L'offerta ""Accendi Casa AGILE ECOLOGICA Luce e Gas"" e' dedicata al Cliente finale domestico titolare di un contatore luce e di un contatore gas per Uso Domestico. Si tratta di un' offerta a prezzo variabile e il costo della materia prima segue l'andamento del mercato all'ingrosso. Questa offerta permette di avere l'opzione Energie Rinnovabili, senza alcun costo aggiuntivo per il cliente e garantisce he tutta l'energia dallo stesso consumata provenga da fonti rinnovabili. Il fornitore provvedera' all'approvvigionamento e all'annullamento delle Garanzie di Origine per la certificazione dell'intero quantitativo di energia elettrica consumata annualmente dal Cliente in conformita' alla delibera ARERA ARG/elt 104/11 s.s.m.i. garantendo la coerenza del contratto di fornitura con la regolazione definita dell'ARERA in materia. Il valore  del corrispettivo a copertura degli oneri netti di approvvigionamento della capacita' e' indicato nella Quota Energia all'interno della Materia prima energia al lordo delle perdite di rete, ed e' pari a quello stabilito dall'ARERA per i clienti del servizio di maggior tutela. Tale corrispettivo sara' ulteriormente maggiorato di un importo pari alle perdite (attualmente del 10%). Tale percentuale di maggiorazione e il corrispettivo stesso seguiranno gli eventuali aggiornamenti previsti da Arera.",-1,"Zero costi di attivazione e recesso. Zero costi spedizione bolletta. Nessuna garanzia di pagamento se sei Socio Coop Alleanza 3.0 o Unicoop Tirreno o Coop Reno oppure hai scelto come modalit�� di pagamento l���addebito bancario/postale SDD e l���allineamento verso la banca abbia avuto esito positivo e non vi siano insoluti a tuo carico. Se non sei Socio Coop Alleanza 3.0 o Unicoop Tirreno o Coop Reno e non hai scelto come modalit�� di pagamento l���addebito bancario/postale SDD, ��o pur avendola scelta, vi siano insoluti a tuo carico oppure l���allineamento verso la banca ha avuto esito negativo non facendo risultare attivo l���addebito ci saranno 25��� di garanzia di pagamento",2.0,800208468,https://www.accendilucegas.it,12.0,01/02/2023_00:00:00,28/02/2023_23:59:59,023912DSVFL01XX-2302AGILEECOLELD,023912DSVML01XX-2302AGILEECOLGND,1.0,2.0,4.0,99.0,Cessione del credito,4.0,"Le presenti condizioni tecniche economiche saranno considerate valide per 12 mesi decorrenti dalla data di attivazione della fornitura e si intenderanno prorogate per altri 12 mesi, e cos�� sempre in assenza di alcuna nuova proposta, qualora ALG, entro la scadenza dei 12 mesi, non abbia inviato al cliente alcuna nuova proposta. Per tutti i dettagli si prega di consultare la documentazione contrattuale disponibile sul sito o prima della sottoscrizione dell���offerta",2.0,Cessione del credito Coop Alleanza 3.0,Sconto applicato qualora il pagamento della bolletta avvenga mediante la cessione del credito e sia operata la compensazione sul libretto sociale di prestito di Coop Alleanza 3.0,3.0,1.0,99.0,Sconto applicato qualora il pagamento della bolletta avvenga mediante la cessione del credito e sia operata la compensazione sul libretto sociale di prestito di Coop Alleanza 3.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,download/D/202302/PO_Offerte_D_MLIBERO_20230213.xml.csv,,,,,,,,,,,
74,2078510423,001046DSVFL01XXGIUD1AB4221221201,3,1,,1,1.0,2.0,3.0,GIUSTA LUCE E GAS,"Con GIUSTA LUCE E GAS Scegli una tariffa sempre allineata con l���andamento dei prezzi di mercato, per te uno sconto di 30 ��� per il primo anno (sia per il Gas che per la Luce), accreditato mensilmente in bolletta in proporzione al periodo fatturato e un ulteriore sconto di 5 ��� per il primo anno subordinato all���attivazione della domiciliazione bancaria o postale dei pagamenti (sia per il Gas che per la Luce). | Opzione 12 mesi (Luce): emissione di fatture con frequenza mensile  | Opzione Inverno (Gas): emissione di fatture a Gennaio, Febbraio, Marzo, Aprile, Giugno, Agosto, Ottobre, Novembre e Dicembre | Total Green: utilizzo gratuito di energia elettrica prodotta da fonti rinnovabili, bollette in formato elettronico, aiutando cos�� a consumare meno carta.",12,NO,,800992627,https://www.asteaenergia.it/,,29/12/2022_18:00:00,28/02/2023_23:59:59,001046ESVFL01XXGIUE1AB4221221201,001046GSVML01XXGIUG1AB4221221201,99.0,4.0,3.0,2.0,,1.0,Attivazione,2.0,,,,,,,,,,NO,4.0,2.0,3.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,"Bonifico bancario,Lottoma",,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,,,,,,download/D/202302/PO_Offerte_D_MLIBERO_20230213.xml.csv,,,,,,,,,,,
75,1141160992,000099DSVML02XXPULSEEIXX39672302,3,1,,2,,,,PULSEE LUCE E GAS RELAX INDEX Index,"Offerta a prezzo indicizzato, ideale per un utilizzo prevalente dell'energia durante la sera e i weekend, con la comodità di gestire luce e gas con un unico fornitore. L'energia fornita alla tua abitazione sarà valorizzata applicando ai tuoi consumi il prezzo indicizzato definito nell'offerta. Gli altri corrispettivi potranno subire indicizzazioni e/o variazioni in base a provvedimenti dell'ARERA. Incluso nell'offerta servizio di assistenza dedicata tramite numero verde, Facebook Messenger e Whatsapp",-1,nessuna,,800620520,https://www.pulsee.it,1.0,06/02/2023_12:00:00,05/03/2023_11:59:59,000099DSVML02XXPULSEEPUB39892302,000099DSVML02XXPULSEEPGA39672302,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,5.0,99.0,,,,,,99.0,"Comparison,Call Center",,1.0,La data di attivazione della fornitura verrà indicata sulla lettera di benvenuto (welcome letter) che verrà inviata al cliente entro 40 giorni dalla sottoscrizione La fornitura di Energia Elettrica e/o di Gas Naturale è condizionata all'attivazione da parte dei soggetti competenti dei servizi di trasporto e dispacciamento dell'Energia Elettrica e/o di trasporto e di distribuzione del Gas Naturale e avviene compatibilmente con l'intervenuta efficacia dei recessi del Cliente verso precedenti fornitori.,1.0,2.0,"In caso di recesso esercitato per disattivazione del punto di prelievo, sia per energia elettrica che gas naturale il Cliente è tenuto a inviare al fornitore comunicazione scritta a mezzo raccomandata con un preavviso di almeno 1 (uno) mese i rispetto alla decorrenza della disattivazione",1.0,3.0,"il Cliente può esercitare il diritto di recesso per ripensamento entro 14 giorni dalla data di conclusione del contratto, anche per una sola fornitura, dandone comunicazione al Fornitore a mezzo lettera raccomandata AR, via email a assistenzaclienti.it@axpo.com o via PEC utilizzando l'apposito template messo a disposizione dal Fornitore e scaricabile dal sito internet. Nel caso di recesso per cambio venditore il Cliente rilascia al Fornitore apposita procura a recedere in suo nome e per suo conto dal contratto di fornitura con il fornitore uscente. Nel caso in cui intenda cambiare fornitore, il Cliente domestico può recedere in qualunque momento e senza oneri dal Contratto. Il nuovo fornitore è tenuto all'invio di apposita comunicazione al Sistema Informativo Integrato - SII Nel caso di recesso per motivi diversi dal cambio fornitore (ad esempio per disattivazione del punto), il Cliente invierà comunicazione di recesso nelle forme e con le modalità previste dall'articolo 20 (comunicazioni) al Fornitore. Qualora comunicato entro il giorno 10 del mese di fornitura (mese M), lo switching sarà efficace a partire dal primo giorno del mese successivo (mese M+1). In caso di switching comunicato oltre il giorno 10 del mese di fornitura (mese M), il recesso sarà efficace a partire dal primo giorno del secondo mese di fornitura successivo (M+2). In ogni caso il Fornitore ha facoltà di recedere dal Contratto, per qualunque motivo, dandone comunicazione al Cliente mediante raccomandata, con un termine di preavviso non inferiore a 6 (sei) mesi.",1.0,4.0,Il Contratto ha durata indeterminata,2.0,,,,,,,,,,,,,,,,,download/D/202302/PO_Offerte_D_MLIBERO_20230213.xml.csv,,,,,,,,,,,
